repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,fixture_type_kind,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/create-subscription/src/__tests__/createSubscription-test.internal.js,<anonymous>_20,before_each,21,32,11,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/create-subscription/src/__tests__/createSubscription-test.internal.js#L21-L32,human_pre2022,human,,"beforeEach(() => {
    jest.resetModules();
    createSubscription = require('create-subscription').createSubscription;
    ReactFeatureFlags = require('shared/ReactFeatureFlags');
    ReactFeatureFlags.debugRenderPhaseSideEffectsForStrictMode = false;
    React = require('react');
    ReactNoop = require('react-noop-renderer');
    Scheduler = require('scheduler');

    BehaviorSubject = require('rxjs/BehaviorSubject').BehaviorSubject;
    ReplaySubject = require('rxjs/ReplaySubject').ReplaySubject;
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/events/__tests__/accumulate-test.internal.js,<anonymous>_14,before_each,15,17,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/events/__tests__/accumulate-test.internal.js#L15-L17,human_pre2022,human,,"beforeEach(() => {
    accumulate = require('events/accumulate').default;
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/events/__tests__/accumulateInto-test.internal.js,<anonymous>_14,before_each,15,17,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/events/__tests__/accumulateInto-test.internal.js#L15-L17,human_pre2022,human,,"beforeEach(() => {
    accumulateInto = require('events/accumulateInto').default;
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react/src/__tests__/ReactElementJSX-test.internal.js,<anonymous>_23,before_each,24,38,12,,0,per_test,1,1,0,0,0,2,0.16666666666666666,1,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react/src/__tests__/ReactElementJSX-test.internal.js#L24-L38,human_pre2022,human,,"beforeEach(() => {
    jest.resetModules();

    // Delete the native Symbol if we have one to ensure we test the
    // unpolyfilled environment.
    originalSymbol = global.Symbol;
    global.Symbol = undefined;

    ReactFeatureFlags = require('shared/ReactFeatureFlags');
    ReactFeatureFlags.enableJSXTransformAPI = true;

    React = require('react');
    ReactDOM = require('react-dom');
    ReactTestUtils = require('react-dom/test-utils');
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react/src/__tests__/ReactJSXElement-test.js,<anonymous>_18,before_each,19,30,11,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react/src/__tests__/ReactJSXElement-test.js#L19-L30,human_pre2022,human,,"beforeEach(() => {
    jest.resetModules();

    React = require('react');
    ReactDOM = require('react-dom');
    ReactTestUtils = require('react-dom/test-utils');
    Component = class extends React.Component {
      render() {
        return <div />;
      }
    };
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react/src/__tests__/ReactProfiler-test.internal.js,<anonymous>_117,before_each,118,122,4,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react/src/__tests__/ReactProfiler-test.internal.js#L118-L122,human_pre2022,human,,"beforeEach(() => {
            jest.resetModules();

            loadModules({enableSchedulerTracing, enableProfilerTimer});
          })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react/src/__tests__/ReactPureComponent-test.js,<anonymous>_15,before_each,16,19,4,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react/src/__tests__/ReactPureComponent-test.js#L16-L19,human_pre2022,human,,"beforeEach(() => {
    React = require('react');
    ReactDOM = require('react-dom');
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react/src/__tests__/createReactClassIntegration-test.js,<anonymous>_18,before_each,19,30,12,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react/src/__tests__/createReactClassIntegration-test.js#L19-L30,human_pre2022,human,,"beforeEach(() => {
    jest.resetModules();
    PropTypes = require('prop-types');
    React = require('react');
    ReactDOM = require('react-dom');
    ReactTestUtils = require('react-dom/test-utils');
    createReactClass = require('create-react-class/factory')(
      React.Component,
      React.isValidElement,
      new React.Component().updater,
    );
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-debug-tools/src/__tests__/ReactHooksInspectionIntegration-test.js,<anonymous>_19,before_each,20,27,8,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-debug-tools/src/__tests__/ReactHooksInspectionIntegration-test.js#L20-L27,human_pre2022,human,,"beforeEach(() => {
    jest.resetModules();
    React = require('react');
    ReactTestRenderer = require('react-test-renderer');
    Scheduler = require('scheduler');
    act = ReactTestRenderer.act;
    ReactDebugTools = require('react-debug-tools');
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-dom/src/__tests__/ReactComponentLifeCycle-test.js,<anonymous>_88,before_each,89,95,7,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-dom/src/__tests__/ReactComponentLifeCycle-test.js#L89-L95,human_pre2022,human,,"beforeEach(() => {
    jest.resetModules();
    React = require('react');
    ReactDOM = require('react-dom');
    ReactTestUtils = require('react-dom/test-utils');
    PropTypes = require('prop-types');
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-dom/src/__tests__/ReactDOMInput-test.js,<anonymous>_48,after_each,49,51,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-dom/src/__tests__/ReactDOMInput-test.js#L49-L51,human_pre2022,human,,"afterEach(() => {
    document.body.removeChild(container);
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-dom/src/__tests__/ReactDOMSelection-test.internal.js,<anonymous>_18,before_each,19,25,6,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-dom/src/__tests__/ReactDOMSelection-test.internal.js#L19-L25,human_pre2022,human,,"beforeEach(() => {
    React = require('react');
    ReactDOM = require('react-dom');
    ReactDOMSelection = require('../client/ReactDOMSelection');

    ({getModernOffsetsFromPoints} = ReactDOMSelection);
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-dom/src/__tests__/ReactDOMServerIntegrationLegacyContext-test.js,<anonymous>_43,before_each,44,46,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-dom/src/__tests__/ReactDOMServerIntegrationLegacyContext-test.js#L44-L46,human_pre2022,human,,"beforeEach(() => {
    resetModules();
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-dom/src/__tests__/ReactDOMServerIntegrationReconnecting-test.js,<anonymous>_42,before_each,43,45,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-dom/src/__tests__/ReactDOMServerIntegrationReconnecting-test.js#L43-L45,human_pre2022,human,,"beforeEach(() => {
    resetModules();
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-dom/src/__tests__/ReactDOMServerIntegrationSpecialTypes-test.js,<anonymous>_89,before_each,90,92,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-dom/src/__tests__/ReactDOMServerIntegrationSpecialTypes-test.js#L90-L92,human_pre2022,human,,"beforeEach(() => {
      resetModules();
    })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-dom/src/__tests__/ReactFunctionComponent-test.js,<anonymous>_21,before_each,22,28,7,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-dom/src/__tests__/ReactFunctionComponent-test.js#L22-L28,human_pre2022,human,,"beforeEach(() => {
    jest.resetModuleRegistry();
    PropTypes = require('prop-types');
    React = require('react');
    ReactDOM = require('react-dom');
    ReactTestUtils = require('react-dom/test-utils');
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-dom/src/__tests__/ReactMockedComponent-test.js,<anonymous>_18,before_each,19,31,12,,1,per_test,1,1,0,1,0,1,0.08333333333333333,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-dom/src/__tests__/ReactMockedComponent-test.js#L19-L31,human_pre2022,human,,"beforeEach(() => {
    React = require('react');
    ReactDOM = require('react-dom');
    ReactDOMServer = require('react-dom/server');

    MockedComponent = class extends React.Component {
      render() {
        throw new Error('Should not get here.');
      }
    };
    // This is close enough to what a Jest mock would give us.
    MockedComponent.prototype.render = jest.fn();
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-dom/src/__tests__/ReactMultiChildReconcile-test.js,<anonymous>_285,before_each,286,288,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-dom/src/__tests__/ReactMultiChildReconcile-test.js#L286-L288,human_pre2022,human,,"beforeEach(() => {
    jest.resetModules();
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-dom/src/__tests__/ReactTestUtilsAct-test.internal.js,<anonymous>_12,before_each,13,19,7,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-dom/src/__tests__/ReactTestUtilsAct-test.internal.js#L13-L19,human_pre2022,human,,"beforeEach(() => {
    jest.resetModules();
    ReactFeatureFlags = require('shared/ReactFeatureFlags');
    ReactFeatureFlags.warnAboutMissingMockScheduler = true;
    jest.unmock('scheduler');
    act = require('react-dom/test-utils').act;
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-dom/src/__tests__/ReactTreeTraversal-test.js,<anonymous>_70,before_each,71,85,12,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-dom/src/__tests__/ReactTreeTraversal-test.js#L71-L85,human_pre2022,human,,"beforeEach(() => {
    React = require('react');
    ReactDOM = require('react-dom');

    mockFn.mockReset();

    container = document.createElement('div');
    outerNode1 = document.createElement('div');
    outerNode2 = document.createElement('div');
    document.body.appendChild(container);
    document.body.appendChild(outerNode1);
    document.body.appendChild(outerNode2);

    ReactDOM.render(<ParentComponent eventHandler={mockFn} />, container);
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-dom/src/events/__tests__/BeforeInputEventPlugin-test.js,<anonymous>_78,before_each,79,83,5,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-dom/src/events/__tests__/BeforeInputEventPlugin-test.js#L79-L83,human_pre2022,human,,"beforeEach(() => {
    React = require('react');
    container = document.createElement('div');
    document.body.appendChild(container);
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-dom/src/events/__tests__/ChangeEventPlugin-test.internal.js,<anonymous>_35,before_each,36,65,30,,0,per_test,1,2,0,0,0,4,0.13333333333333333,1,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-dom/src/events/__tests__/ChangeEventPlugin-test.internal.js#L36-L65,human_pre2022,human,,"beforeEach(() => {
    ReactFeatureFlags = require('shared/ReactFeatureFlags');
    // TODO pull this into helper method, reduce repetition.
    // mock the browser APIs which are used in schedule:
    // - requestAnimationFrame should pass the DOMHighResTimeStamp argument
    // - calling 'window.postMessage' should actually fire postmessage handlers
    global.requestAnimationFrame = function(cb) {
      return setTimeout(() => {
        cb(Date.now());
      });
    };
    const originalAddEventListener = global.addEventListener;
    let postMessageCallback;
    global.addEventListener = function(eventName, callback, useCapture) {
      if (eventName === 'message') {
        postMessageCallback = callback;
      } else {
        originalAddEventListener(eventName, callback, useCapture);
      }
    };
    global.postMessage = function(messageKey, targetOrigin) {
      const postMessageEvent = {source: window, data: messageKey};
      if (postMessageCallback) {
        postMessageCallback(postMessageEvent);
      }
    };
    jest.resetModules();
    container = document.createElement('div');
    document.body.appendChild(container);
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-events/src/dom/__tests__/Hover-test.internal.js,<anonymous>_312,before_each,313,322,10,,1,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-events/src/dom/__tests__/Hover-test.internal.js#L313-L322,human_pre2022,human,,"beforeEach(() => {
      onHoverEnd = jest.fn();
      ref = React.createRef();
      const element = (
        <Hover onHoverEnd={onHoverEnd}>
          <div ref={ref} />
        </Hover>
      );
      ReactDOM.render(element, container);
    })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-events/src/dom/__tests__/Press-test.internal.js,<anonymous>_74,after_each,75,79,5,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-events/src/dom/__tests__/Press-test.internal.js#L75-L79,human_pre2022,human,,"afterEach(() => {
    ReactDOM.render(null, container);
    document.body.removeChild(container);
    container = null;
  })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-events/src/dom/__tests__/Press-test.internal.js,<anonymous>_495,before_each,496,505,10,,1,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-events/src/dom/__tests__/Press-test.internal.js#L496-L505,human_pre2022,human,,"beforeEach(() => {
      onPressChange = jest.fn();
      ref = React.createRef();
      const element = (
        <Press onPressChange={onPressChange}>
          <div ref={ref} />
        </Press>
      );
      ReactDOM.render(element, container);
    })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-reconciler/src/__tests__/ReactFiberEvents-test.internal.js,<anonymous>_64,before_each,65,68,4,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-reconciler/src/__tests__/ReactFiberEvents-test.internal.js#L65-L68,human_pre2022,human,,"beforeEach(() => {
      initNoopRenderer();
      EventComponent = createReactEventComponent();
    })",2020-06-18,1.2457221081451062
attackxiaojinjin/reactexplain,javascript,b9b2602d0c0a3b44f6293e5c2152227d5b642f56,react16.8.6/packages/react-reconciler/src/__tests__/ReactHooksWithNoopRenderer-test.internal.js,<anonymous>_32,before_each,33,54,21,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/attackxiaojinjin/reactexplain/blob/b9b2602d0c0a3b44f6293e5c2152227d5b642f56/react16.8.6/packages/react-reconciler/src/__tests__/ReactHooksWithNoopRenderer-test.internal.js#L33-L54,human_pre2022,human,,"beforeEach(() => {
    jest.resetModules();

    ReactFeatureFlags = require('shared/ReactFeatureFlags');
    ReactFeatureFlags.debugRenderPhaseSideEffectsForStrictMode = false;
    ReactFeatureFlags.enableSchedulerTracing = true;
    React = require('react');
    ReactNoop = require('react-noop-renderer');
    Scheduler = require('scheduler');
    SchedulerTracing = require('scheduler/tracing');
    useState = React.useState;
    useReducer = React.useReducer;
    useEffect = React.useEffect;
    useLayoutEffect = React.useLayoutEffect;
    useCallback = React.useCallback;
    useMemo = React.useMemo;
    useRef = React.useRef;
    useImperativeHandle = React.useImperativeHandle;
    forwardRef = React.forwardRef;
    memo = React.memo;
    act = ReactNoop.act;
  })",2020-06-18,1.2457221081451062
