repo_name,language,fixture_count,commit_count_with_fixtures,first_fixture_commit,last_fixture_commit,clone_url,agent_commits_touching_tests,rejected_mixed_test_diff,accepted,created_at,topics,stars,forks,num_contributors,agent_adoption_intensity
aptabase/aptabase,typescript,0,0,,,https://github.com/aptabase/aptabase.git,2,0,2,2023-03-25T09:38:10,"[""analytics"", ""android"", ""electron"", ""flutter"", ""ios"", ""maui"", ""nativescript"", ""privacy"", ""react-native"", ""swift"", ""tauri""]",1772,134,11,limited
anyproto/anytype-ts,typescript,2,2,cdd24ea12ba52b1ce2ede26ce28384cd5ca22e9f,974cb453b5c5645972b6b2ee7e34dd75b0ba1d9b,https://github.com/anyproto/anytype-ts.git,9,6,3,2023-05-22T10:39:33,"[""anytype"", ""e2ee"", ""local-first"", ""offline-first"", ""p2p"", ""privacy""]",8573,562,81,experimental
arcsin1/oh-my-ppt,typescript,0,0,,,https://github.com/arcsin1/oh-my-ppt.git,1,1,0,2026-04-24T10:29:13,"[""ai-agents"", ""ai-ppt"", ""ai-ppt-generator"", ""ai-tool"", ""aippt"", ""design-systems"", ""desktop-app"", ""html-ppt"", ""local-fist"", ""ppt-generator"", ""pptx-generator""]",1831,177,4,experimental
activepieces/activepieces,typescript,57,23,00cf7eb7788aaa3a912e1f7c739a33eedf895147,13dcd1b36778fbcfe1328134efbcc5a1cb3779b6,https://github.com/activepieces/activepieces.git,93,46,47,2022-12-03T02:52:46,"[""ai-agent"", ""ai-agent-tools"", ""ai-agents"", ""ai-agents-framework"", ""mcp"", ""mcp-server"", ""mcp-tools"", ""mcps"", ""n8n-alternative"", ""no-code-automation"", ""workflow"", ""workflow-automation"", ""workflows""]",23601,3997,354,experimental
aronprins/paperclip-desktop,typescript,0,0,,,https://github.com/aronprins/paperclip-desktop.git,2,1,1,2026-03-25T08:55:39,[],548,47,46,experimental
arktypeio/arktype,typescript,0,0,,,https://github.com/arktypeio/arktype.git,0,0,0,2019-06-21T08:28:05,"[""javascript"", ""parsing"", ""runtime-typechecking"", ""static-typing"", ""typescript""]",7794,152,65,no_commits
arabold/docs-mcp-server,typescript,5,3,3a188fb3dd8c1a9e790944d9e1654ac7cc3f3f50,144fcee99d496fa86da8072a6d9d21e23c8bc5b3,https://github.com/arabold/docs-mcp-server.git,49,27,22,2025-03-17T03:13:15,"[""agentic-ai"", ""copilot"", ""cursor"", ""llm"", ""mcp"", ""vscode"", ""windsurf""]",1616,170,15,consistent
arthurfiorette/axios-cache-interceptor,typescript,0,0,,,https://github.com/arthurfiorette/axios-cache-interceptor.git,7,5,2,2021-09-01T12:39:56,"[""adapter"", ""ajax"", ""axios"", ""axios-cache"", ""axios-cache-interceptor"", ""axios-plugin"", ""axios-react"", ""cache"", ""cachecontrol"", ""etag"", ""http"", ""interceptor"", ""nodejs"", ""request"", ""ttl"", ""web""]",815,67,41,limited
argotorg/sourcify,typescript,0,0,,,https://github.com/argotorg/sourcify.git,0,0,0,2019-04-24T08:23:22,"[""ethereum"", ""smart-contracts"", ""solidity"", ""source-code-verification"", ""verification"", ""vyper""]",944,535,177,no_commits
apify/crawlee,typescript,5,2,a89cb5abc06ddaa841c98b9b29af13b14dea98f5,af9cb8c68c8299e39fd2c40c3ff411e35d8a03f3,https://github.com/apify/crawlee.git,23,17,6,2016-08-26T06:35:03,"[""apify"", ""automation"", ""crawler"", ""crawling"", ""headless"", ""headless-chrome"", ""javascript"", ""nodejs"", ""npm"", ""playwright"", ""puppeteer"", ""scraper"", ""scraping"", ""typescript"", ""web-crawler"", ""web-crawling"", ""web-scraping""]",25193,1593,125,limited
ascorbic/unpic-img,typescript,0,0,,,https://github.com/ascorbic/unpic-img.git,0,0,0,2023-02-06T07:22:33,"[""angular"", ""astro"", ""images"", ""lit"", ""preact"", ""qwik"", ""react"", ""solidjs"", ""svelte"", ""vue"", ""webc""]",2067,67,34,no_commits
asmyshlyaev177/react-horizontal-scrolling-menu,typescript,0,0,,,https://github.com/asmyshlyaev177/react-horizontal-scrolling-menu.git,0,0,0,2018-07-13T02:17:33,"[""gallery"", ""javascript"", ""navigation"", ""popular"", ""react"", ""react-component"", ""reactjs"", ""scroll"", ""scrolling"", ""typescript""]",788,101,3,no_commits
asdfghj1237890/mini-macau,typescript,0,0,,,https://github.com/asdfghj1237890/mini-macau.git,6,2,4,2026-04-16T11:03:10,"[""3d-visualization"", ""aviation"", ""bus"", ""ferry"", ""i18n"", ""lrt"", ""macau"", ""maplibre"", ""openstreetmap"", ""react"", ""real-time"", ""simulation"", ""tailwindcss"", ""transit"", ""typescript"", ""vite"", ""webgl""]",624,77,2,experimental
artalar/reatom,typescript,2,1,b40363790efbfd2bd972897b281feff3b5b90d42,b40363790efbfd2bd972897b281feff3b5b90d42,https://github.com/artalar/reatom.git,16,10,6,2019-05-04T06:27:50,"[""flux"", ""react"", ""reactive"", ""reactive-programming"", ""reactivity"", ""reatom"", ""state"", ""state-management"", ""state-manager"", ""store""]",1158,118,82,limited
assistant-ui/tool-ui,typescript,3,2,0a788a801f18d2f183533bc9495af82641bc3b8b,db679c4277f6d6b1fe58f495389cf9bedfc22b8e,https://github.com/assistant-ui/tool-ui.git,10,5,5,2025-11-03T05:14:11,"[""ai"", ""chat"", ""components"", ""llm"", ""mcp"", ""ui""]",676,28,6,experimental
assistant-ui/assistant-ui,typescript,0,0,,,https://github.com/assistant-ui/assistant-ui.git,0,0,0,2023-11-22T04:01:17,"[""ai-chatbot"", ""chatbot"", ""conversational-ai"", ""copilot"", ""radix-ui"", ""react-chatbot"", ""shadcn"", ""ui-components"", ""vercel-ai-sdk""]",11446,1120,130,no_commits
atomicstrata/llm-wiki-compiler,typescript,0,0,,,https://github.com/atomicstrata/llm-wiki-compiler.git,1,0,1,2026-04-05T07:53:06,"[""cli"", ""compiler"", ""context-engineering"", ""karpathy"", ""knowledge-base"", ""knowledge-compilation"", ""llm"", ""markdown"", ""obsidian"", ""wiki""]",1873,184,13,experimental
astashov/liftosaur,typescript,4,2,f1b5b1a73098ba3691da209804f6a4ab6515dbce,1ce0ce7f2630809f7ca450c62cab1b98425972ed,https://github.com/astashov/liftosaur.git,11,5,6,2020-02-29T08:51:18,"[""pwa"", ""typescript"", ""weightlifting""]",646,95,11,experimental
alichherawalla/off-grid-mobile,typescript,260,92,d769762a83c38f1298582d3aecb14a46cd9365c0,043c8e3476a8e724fb87f11cb60060d23fff61cf,https://github.com/alichherawalla/off-grid-mobile.git,669,331,338,2026-01-29T11:00:58,"[""edge-ai"", ""edge-ai-image-gen"", ""gguf"", ""llama-3-android"", ""llama-cpp"", ""llm"", ""local-ai"", ""local-image-gen"", ""offline"", ""offline-image-gen"", ""offline-llm"", ""privacy-first"", ""stable-diffusion-android"", ""whisper"", ""whisper-android""]",562,45,2,consistent
artsy/eigen,typescript,11,9,c925a24c4843724f5b66dc3ea4a0e1336216e5de,8d61cf9fee501dc0ec2fe964cfa9394890a8574f,https://github.com/artsy/eigen.git,70,50,20,2015-01-22T09:52:39,"[""android"", ""app"", ""app-store"", ""art"", ""ios"", ""objective-c"", ""react-native"", ""swift""]",3776,591,135,limited
artsy/force,typescript,14,9,5a006835796ec6423e129ce7efbd618bad93357b,fd75745fde932273c14640e29a2827b00e7bf8ae,https://github.com/artsy/force.git,73,52,21,2014-08-12T06:14:34,"[""artsy"", ""express-js"", ""graphql"", ""javascript"", ""react"", ""typescript""]",636,151,123,limited
atuinsh/desktop,typescript,0,0,,,https://github.com/atuinsh/desktop.git,1,0,1,2025-06-06T05:36:29,[],2401,68,9,experimental
auth0/auth0-spa-js,typescript,2,1,150b0e810d5c6357f306d98c7169b39aa11e7e4c,150b0e810d5c6357f306d98c7169b39aa11e7e4c,https://github.com/auth0/auth0-spa-js.git,3,2,1,2019-04-03T04:22:45,"[""auth0"", ""auth0-js"", ""dx-sdk"", ""javascript"", ""oauth2"", ""openid-connect"", ""pkce"", ""spa""]",1002,428,89,limited
aurelia/aurelia,typescript,0,0,,,https://github.com/aurelia/aurelia.git,5,4,1,2018-02-15T05:22:58,"[""aurelia"", ""cordova"", ""cross-platform"", ""electron"", ""framework"", ""frontend"", ""html"", ""javascript"", ""javascript-framework"", ""mobile"", ""pwa"", ""single-page-applications"", ""spa"", ""typescript"", ""web"", ""web-framework"", ""web-performance""]",1535,149,75,limited
appsmithorg/appsmith,typescript,22,8,470aa9ea18146ca8a7d67e295b9cd49da52d893c,6902861b0a2266c2307dad8ab93ae40e332b0901,https://github.com/appsmithorg/appsmith.git,50,19,31,2020-06-30T04:07:36,"[""admin-dashboard"", ""admin-panels"", ""app-builder"", ""automation"", ""crud"", ""custom-internal"", ""developer-tools"", ""gui"", ""gui-application"", ""hacktoberfest"", ""internal-tools"", ""java"", ""javascript"", ""low-code"", ""low-code-framework"", ""react"", ""self-hosted"", ""typescript"", ""webdevelopment"", ""workflows""]",40591,4707,326,limited
auth0/react-native-auth0,typescript,0,0,,,https://github.com/auth0/react-native-auth0.git,1,1,0,2016-06-14T11:10:12,"[""dx-sdk"", ""react-native""]",552,243,69,experimental
atomicdata-dev/atomic-server,typescript,0,0,,,https://github.com/atomicdata-dev/atomic-server.git,32,19,13,2020-07-04T09:14:03,"[""actix"", ""atomic-data"", ""cli"", ""database"", ""library"", ""linked-data"", ""rdf"", ""rust"", ""server"", ""sled""]",1482,71,11,limited
autobrr/netronome,typescript,0,0,,,https://github.com/autobrr/netronome.git,0,0,0,2024-11-23T10:54:27,"[""go"", ""golang"", ""iperf3"", ""librespeed"", ""mtr"", ""network"", ""shoutrrr"", ""speedtest"", ""tailscale"", ""tailscale-network"", ""tailscaled"", ""vnstat""]",1120,74,8,no_commits
automattic/simplenote-electron,typescript,1,1,b0e29b8092cd6610fdf7ce824806ab5fb7e2077b,b0e29b8092cd6610fdf7ce824806ab5fb7e2077b,https://github.com/automattic/simplenote-electron.git,1,0,1,2015-08-22T09:06:44,[],5254,587,81,experimental
aws-powertools/powertools-lambda-typescript,typescript,0,0,,,https://github.com/aws-powertools/powertools-lambda-typescript.git,0,0,0,2020-10-19T08:09:37,"[""aws"", ""aws-lambda"", ""aws-sdk"", ""lambda"", ""nodejs"", ""powertools"", ""serverless"", ""typescript""]",1787,196,108,no_commits
SkipLabs/skip,typescript,0,0,,,https://github.com/SkipLabs/skip.git,247,3,244,2023-11-29T04:48:41,"[""reactive""]",1306,35,18,consistent
avitorio/outstatic,typescript,2,1,01a866b4c7352d655dfd49600e9eafd7769eb2d3,01a866b4c7352d655dfd49600e9eafd7769eb2d3,https://github.com/avitorio/outstatic.git,6,4,2,2022-09-24T04:40:37,"[""markdown"", ""mdx"", ""mdx-blog"", ""nextjs-cms"", ""static-site-cms""]",3156,192,31,limited
ant-design/ant-design,typescript,7,3,b51a7d2004ebfaae79aae53ca875007fee90fdca,2bb5d832739964d593cb2abad6181375ef6f6b82,https://github.com/ant-design/ant-design.git,91,41,50,2015-04-24T03:37:24,"[""ant-design"", ""antd"", ""design-systems"", ""react"", ""typescript"", ""ui-kit"", ""ui-library""]",98961,54686,377,limited
awslabs/aws-lambda-powertools-typescript,typescript,0,0,,,https://github.com/awslabs/aws-lambda-powertools-typescript.git,2,1,1,2020-10-19T08:09:37,[],1147,89,36,experimental
avihaymenahem/velo,typescript,41,11,9d6a84714424b566cf28b02b1141b5b22abd297b,9224ae94b2b65817224a1b1cee2b30af0ce8f1d9,https://github.com/avihaymenahem/velo.git,32,6,26,2026-02-11T10:19:44,[],639,97,6,consistent
Yeachan-Heo/oh-my-claude-sisyphus,typescript,891,139,fc67f6becf94274d5d90960cc3b569f1a599a86a,69d04dc799b7ff6bbdd631a4eb3d5d97f44f1dc1,https://github.com/Yeachan-Heo/oh-my-claude-sisyphus.git,847,467,380,2026-01-09T03:36:29,"[""agentic-coding"", ""ai-agents"", ""claude"", ""claude-code"", ""oh-my-opencode"", ""opencode"", ""vibe-coding""]",1268,118,6,pervasive
ax-llm/ax,typescript,0,0,,,https://github.com/ax-llm/ax.git,0,0,0,2023-02-23T07:21:40,"[""ai"", ""anthropic"", ""claude"", ""cohere"", ""dspy"", ""gemini"", ""google"", ""google-gemini"", ""gpt-4"", ""javascript"", ""large-language-models"", ""llm"", ""nodejs"", ""ollama"", ""openai"", ""opensource"", ""rag"", ""typescript"", ""vectordb"", ""webllm""]",2857,186,39,no_commits
awslabs/generative-ai-cdk-constructs,typescript,0,0,,,https://github.com/awslabs/generative-ai-cdk-constructs.git,0,0,0,2023-09-14T01:11:58,"[""agent"", ""amazon-bedrock"", ""appsync"", ""aws"", ""aws-cdk"", ""content-generation"", ""generative-ai"", ""huggingface"", ""knowledge-base"", ""langchain"", ""llm"", ""opensearch"", ""question-answering-system"", ""retrieval-augmented-generation"", ""sagemaker"", ""step-functions"", ""summarization""]",541,77,40,no_commits
auth0/node-auth0,typescript,0,0,,,https://github.com/auth0/node-auth0.git,0,0,0,2012-12-03T09:19:57,"[""dx-sdk""]",682,318,151,no_commits
axosoft/vscode-gitlens,typescript,0,0,,,https://github.com/axosoft/vscode-gitlens.git,0,0,0,2016-08-08T02:50:30,[],6422,547,73,no_commits
aws-amplify/amplify-js,typescript,0,0,,,https://github.com/aws-amplify/amplify-js.git,2,2,0,2017-10-02T10:17:14,"[""amazon-cognito"", ""analytics"", ""aws"", ""aws-amplify"", ""aws-apigateway"", ""aws-cognito"", ""aws-mobile"", ""aws-s3"", ""cloud-service"", ""cognito"", ""javascript"", ""metrics"", ""mobile-analytics"", ""pinpoint"", ""pwa"", ""react"", ""react-native"", ""storage""]",9555,2177,361,experimental
argos-ci/argos,typescript,67,37,a30ee3c5301da2e7888e540c1b57f6ae25ffd815,3ce7556ca86904b117e72cc363fff0b8fb62ccc4,https://github.com/argos-ci/argos.git,292,170,122,2016-12-15T08:23:42,"[""testing"", ""testing-tools"", ""visual-testing""]",606,60,14,consistent
badboysm890/ClaraVerse,typescript,0,0,,,https://github.com/badboysm890/ClaraVerse.git,0,0,0,2025-03-10T05:37:36,"[""llm"", ""ollama"", ""opensourcellms"", ""webui""]",3419,385,11,no_commits
badlogic/lemmy,typescript,2,1,5464289ee263859f87ec06c75957518f05541ef8,5464289ee263859f87ec06c75957518f05541ef8,https://github.com/badlogic/lemmy.git,28,17,11,2025-05-23T02:33:46,[],1042,229,8,consistent
backnotprop/plannotator,typescript,10,4,1701424b4e0db6ea4f9c31df960d0f8ab563b313,6b775ea1ed7b4f956cc3a67022c78c68243f0dcd,https://github.com/backnotprop/plannotator.git,36,10,26,2025-12-28T02:09:40,"[""agents"", ""claude-code"", ""code-review"", ""codex"", ""obsidian"", ""opencode"", ""pi-mono"", ""plan-mode"", ""skills""]",7539,550,126,limited
awslabs/aws-solutions-constructs,typescript,0,0,,,https://github.com/awslabs/aws-solutions-constructs.git,0,0,0,2020-03-19T09:10:30,"[""architectural-patterns"", ""aws-cdk"", ""constructs""]",1352,268,43,no_commits
Runfusion/Fusion,typescript,506,189,d8d961c80007077d68856e127455573779856bb5,08f8c26ec14c0e0ca25cc52928075b6a7075bd43,https://github.com/Runfusion/Fusion.git,1462,775,687,2026-04-13T01:43:26,"[""agent"", ""agentic-workflow"", ""agents"", ""llm"", ""orchestration-framework""]",1018,133,29,consistent
ballerine-io/ballerine,typescript,0,0,,,https://github.com/ballerine-io/ballerine.git,0,0,0,2022-10-02T09:20:10,"[""back-office"", ""case-management"", ""compliance"", ""dashboard"", ""flow"", ""fraud"", ""id-card-camera"", ""identity-verification"", ""idv"", ""know-your-customer"", ""kyb"", ""kyc"", ""liveliness"", ""ocr"", ""onboarding"", ""orchestration"", ""risk-management"", ""rule-engine"", ""sdk"", ""svelte""]",2418,307,46,no_commits
TriliumNext/trilium,typescript,217,117,2403b291dec0c3f65252d35373b0b69430bd0c0d,a43a63553bdc13c22fadd3fbcd5ebe09d7251036,https://github.com/TriliumNext/trilium.git,1369,790,579,2017-05-23T12:30:20,"[""electron"", ""electron-app"", ""knowledge-base"", ""knowledge-graph"", ""knowledge-management"", ""knowledge-management-graph"", ""local-first"", ""note-managment"", ""note-taker"", ""note-taking"", ""notebook"", ""notes"", ""notes-app"", ""personal-knowledge-base"", ""personal-wiki"", ""scriptable"", ""self-hosted"", ""self-hosting"", ""wiki""]",37277,2495,361,consistent
audiusproject/audius-protocol,typescript,9,5,0cbaf44028dd026b27dc30230d1abc1dd99eb31b,57144304c433abdd344c0d07c37c26c31c71da9b,https://github.com/audiusproject/audius-protocol.git,47,29,18,2019-08-11T10:31:43,"[""audio"", ""blockchain"", ""ethereum"", ""hacktoberfest"", ""music"", ""protocol"", ""solana"", ""streaming""]",589,124,43,limited
basmilius/meteocons,typescript,0,0,,,https://github.com/basmilius/meteocons.git,0,0,0,2019-02-19T05:43:22,"[""animations"", ""figma"", ""icon"", ""icon-pack"", ""icons"", ""lottie"", ""lottie-animation"", ""meteocons"", ""simple-icons"", ""svg"", ""svg-files"", ""weather"", ""weather-icons""]",1530,169,1,no_commits
bbplayer-app/BBPlayer,typescript,0,0,,,https://github.com/bbplayer-app/BBPlayer.git,5,5,0,2025-03-08T10:37:02,"[""bilibili"", ""expo"", ""react-native""]",822,37,10,experimental
bdash-app/bdash,typescript,0,0,,,https://github.com/bdash-app/bdash.git,1,0,1,2016-08-23T12:20:03,"[""electron"", ""javascript"", ""sql"", ""visualization""]",1516,111,23,limited
basementstudio/xmcp,typescript,0,0,,,https://github.com/basementstudio/xmcp.git,0,0,0,2025-05-17T04:09:27,"[""framework"", ""mcp"", ""modelcontextprotocol"", ""typescript""]",1306,92,31,no_commits
bangle-io/bangle-io,typescript,9,5,6db5454bb4bf914897020bd3927255036a814cd4,4a04d33beff0fe276cc6288d442749d3f724dfe1,https://github.com/bangle-io/bangle-io.git,27,16,11,2020-12-23T03:31:34,"[""knowledge-graph"", ""local-first"", ""markdown"", ""markdown-notes"", ""note-taker"", ""notes"", ""pwa"", ""react"", ""webworkers"", ""wysiwyg""]",1228,83,3,consistent
benchmark-action/github-action-benchmark,typescript,0,0,,,https://github.com/benchmark-action/github-action-benchmark.git,0,0,0,2019-11-05T05:37:42,"[""benchmark"", ""ci"", ""github-action""]",1241,182,35,no_commits
beilunyang/moemail,typescript,0,0,,,https://github.com/beilunyang/moemail.git,0,0,0,2024-12-01T03:50:31,"[""cloudflare"", ""cloudflare-workers"", ""email"", ""temp-email""]",2774,2551,9,no_commits
benjitaylor/agentation,typescript,8,4,a5417438d8a9e9f61fd51925daac8d4c8cb548fe,9574066ab52a4b19431bc75fa8e8216e60de2883,https://github.com/benjitaylor/agentation.git,5,1,4,2026-01-18T02:01:24,"[""ai"", ""design"", ""tools"", ""ui""]",3897,309,12,limited
bearstudio/start-ui-web,typescript,0,0,,,https://github.com/bearstudio/start-ui-web.git,2,1,1,2019-12-12T03:18:26,"[""boilerplate"", ""hacktoberfest"", ""maildev"", ""orpc"", ""prisma"", ""react"", ""react-email"", ""react-hook-form"", ""reactjs"", ""shadcn-ui"", ""starter"", ""storybook"", ""tailwindcss"", ""tanstack-query"", ""tanstack-router"", ""tanstack-start"", ""template"", ""typescript"", ""vitest"", ""web""]",1743,162,43,experimental
benkeen/generatedata,typescript,0,0,,,https://github.com/benkeen/generatedata.git,0,0,0,2012-01-26T09:06:00,"[""data"", ""data-generation"", ""data-generator"", ""data-generators"", ""human-data"", ""json"", ""random"", ""random-generation"", ""randomization"", ""rest-api"", ""test-data"", ""test-data-generator"", ""testing""]",2279,614,42,no_commits
azuread/microsoft-authentication-library-for-js,typescript,65,9,fc194a3a63bea62c843e79b4460d9e25773865fc,fd68632429e8d9572bcc76f50cfe7667cc51f0c7,https://github.com/azuread/microsoft-authentication-library-for-js.git,89,50,39,2017-02-24T09:49:17,[],4108,2722,215,consistent
bestofjs/bestofjs-webui,typescript,0,0,,,https://github.com/bestofjs/bestofjs-webui.git,0,0,0,2015-06-19T11:27:39,"[""github-stars"", ""hall-of-fame"", ""trends""]",2213,141,16,no_commits
bennycode/trading-signals,typescript,0,0,,,https://github.com/bennycode/trading-signals.git,7,5,2,2020-05-28T10:44:05,"[""analysis"", ""cryptotrading"", ""dema"", ""dma"", ""ema"", ""financial"", ""financial-analysis"", ""hacktoberfest"", ""indicator"", ""macd"", ""roc"", ""rsi"", ""signals"", ""sma"", ""smma"", ""technical-analysis"", ""technical-indicators"", ""trading"", ""trading-signals"", ""typescript""]",977,139,13,limited
better-auth-ui/better-auth-ui,typescript,0,0,,,https://github.com/better-auth-ui/better-auth-ui.git,0,0,0,2024-12-29T04:32:48,"[""authentication"", ""better-auth"", ""heroui"", ""shadcn-registry"", ""shadcn-ui"", ""solid""]",1688,167,47,no_commits
besscroft/PicImpact,typescript,0,0,,,https://github.com/besscroft/PicImpact.git,0,0,0,2024-04-03T03:43:47,"[""exif"", ""gallery"", ""image"", ""image-gallery"", ""image-sharing"", ""live-photo"", ""map"", ""photo-gallery"", ""photos"", ""picimpact"", ""polaroid"", ""polaroid-image-gallery"", ""self-hosted""]",1287,211,10,no_commits
base/web,typescript,0,0,,,https://github.com/base/web.git,0,0,0,2023-01-20T06:33:23,[],665,1282,415,no_commits
